# dT = 0.00025000
# Vi = 1.00000000
# Xi = 0.00000000
# tot_Step =  800001
# print_skip =     800
# method = Euler
#                   t                  vel                  pos                    E
 82.60000000   1.05310104  -0.34211115   0.61303091
 82.80000000   0.65104948  -0.89599196   0.61333351
 83.00000000   0.00005940  -1.10782332   0.61363625
 83.20000000  -0.65127471  -0.89650406   0.61393914
 83.40000000  -1.05410419  -0.34256200   0.61424218
 83.60000000  -1.05440127   0.34253279   0.61454537
 83.80000000  -0.65185376   0.89709760   0.61484872
 84.00000000  -0.00006019   1.10919088   0.61515221
 84.20000000   0.65207811   0.89761118   0.61545585
 84.40000000   1.05540522   0.34298556   0.61575964
 84.60000000   1.05570311  -0.34295495   0.61606358
 84.80000000   0.65265903  -0.89820461   0.61636767
 85.00000000   0.00006098  -1.11056013   0.61667191
 85.20000000  -0.65288249  -0.89871967   0.61697630
 85.40000000  -1.05670786  -0.34340964   0.61728084
 85.60000000  -1.05700656   0.34337763   0.61758553
 85.80000000  -0.65346529   0.89931299   0.61789037
 86.00000000  -0.00006177   1.11193108   0.61819536
 86.20000000   0.65368787   0.89982953   0.61850050
 86.40000000   1.05801210   0.34383425   0.61880580
 86.60000000   1.05831161  -0.34380084   0.61911124
 86.80000000   0.65427255  -0.90042274   0.61941684
 87.00000000   0.00006257  -1.11330371   0.61972258
 87.20000000  -0.65449424  -0.90094075   0.62002848
 87.40000000  -1.05931795  -0.34425939   0.62033452
 87.60000000  -1.05961828   0.34422456   0.62064072
 87.80000000  -0.65508081   0.90153385   0.62094707
 88.00000000  -0.00006336   1.11467804   0.62125357
 88.20000000   0.65530161   0.90205335   0.62156022
 88.40000000   1.06062542   0.34468505   0.62186703
 88.60000000   1.06092656  -0.34464881   0.62217398
 88.80000000   0.65589006  -0.90264633   0.62248109
 89.00000000   0.00006416  -1.11605407   0.62278835
 89.20000000  -0.65610997  -0.90316733   0.62309576
 89.40000000  -1.06193449  -0.34511123   0.62340332
 89.60000000  -1.06223646   0.34507358   0.62371103
 89.80000000  -0.65670032   0.90376019   0.62401890
 90.00000000  -0.00006496   1.11743180   0.62432691
 90.20000000   0.65691933   0.90428268   0.62463508
 90.40000000   1.06324519   0.34553795   0.62494340
 90.60000000   1.06354797  -0.34549887   0.62525188
 90.80000000   0.65751157  -0.90487542   0.62556050
 91.00000000   0.00006577  -1.11881122   0.62586928
 91.20000000  -0.65772968  -0.90539941   0.62617821
 91.40000000  -1.06455750  -0.34596519   0.62648729
 91.60000000  -1.06486110   0.34592469   0.62679653
 91.80000000  -0.65832383   0.90599203   0.62710591
 92.00000000  -0.00006657   1.12019235   0.62741546
 92.20000000   0.65854104   0.90651751   0.62772515
 92.40000000   1.06587143   0.34639296   0.62803500
 92.60000000   1.06617585  -0.34635103   0.62834499
 92.80000000   0.65913709  -0.90711002   0.62865515
 93.00000000   0.00006738  -1.12157519   0.62896545
 93.20000000  -0.65935340  -0.90763700   0.62927591
 93.40000000  -1.06718698  -0.34682126   0.62958652
 93.60000000  -1.06749223   0.34677790   0.62989729
 93.80000000  -0.65995136   0.90822939   0.63020821
 94.00000000  -0.00006819   1.12295973   0.63051928
 94.20000000   0.66016675   0.90875787   0.63083050
 94.40000000   1.06850416   0.34725008   0.63114188
 94.60000000   1.06881023  -0.34720529   0.63145342
 94.80000000   0.66076663  -0.90935013   0.63176510
 95.00000000   0.00006900  -1.12434598   0.63207694
 95.20000000  -0.66098112  -0.90988012   0.63238894
 95.40000000  -1.06982296  -0.34767944   0.63270108
 95.60000000  -1.07012986   0.34763321   0.63301339
 95.80000000  -0.66158291   0.91047226   0.63332584
 96.00000000  -0.00006981   1.12573394   0.63363845
 96.20000000   0.66179648   0.91100376   0.63395122
 96.40000000   1.07114339   0.34810933   0.63426414
 96.60000000   1.07145112  -0.34806166   0.63457721
 96.80000000   0.66240020  -0.91159578   0.63489044
 97.00000000   0.00007062  -1.12712362   0.63520382
 97.20000000  -0.66261286  -0.91212879   0.63551736
 97.40000000  -1.07246545  -0.34853975   0.63583106
 97.60000000  -1.07277401   0.34849063   0.63614490
 97.80000000  -0.66321849   0.91272068   0.63645890
 98.00000000  -0.00007144   1.12851501   0.63677306
 98.20000000   0.66343024   0.91325520   0.63708737
 98.40000000   1.07378915   0.34897070   0.63740184
 98.60000000   1.07409854  -0.34892014   0.63771646
 98.80000000   0.66403780  -0.91384697   0.63803124
 99.00000000   0.00007226  -1.12990811   0.63834618
 99.20000000  -0.66424863  -0.91438301   0.63866126
 99.40000000  -1.07511447  -0.34940219   0.63897651
 99.60000000  -1.07542470   0.34935017   0.63929191
 99.80000000  -0.66485812   0.91497465   0.63960747
100.00000000  -0.00007308   1.13130294   0.63992318
100.20000000   0.66506802   0.91551221   0.64023904
100.40000000   1.07644143   0.34983421   0.64055507
100.60000000   1.07675249  -0.34978074   0.64087125
100.80000000   0.66567945  -0.91610372   0.64118758
101.00000000   0.00007390  -1.13269949   0.64150407
101.20000000  -0.66588843  -0.91664281   0.64182072
101.40000000  -1.07777003  -0.35026676   0.64213752
101.60000000  -1.07808193   0.35021183   0.64245448
101.80000000  -0.66650180   0.91723418   0.64277160
102.00000000  -0.00007472   1.13409777   0.64308887
102.20000000   0.66670985   0.91777480   0.64340630
102.40000000   1.07910027   0.35069985   0.64372389
102.60000000   1.07941300  -0.35064346   0.64404163
102.80000000   0.66732517  -0.91836604   0.64435953
103.00000000   0.00007555  -1.13549777   0.64467759
103.20000000  -0.66753229  -0.91890819   0.64499581
103.40000000  -1.08043215  -0.35113347   0.64531418
103.60000000  -1.08074573   0.35107561   0.64563270
103.80000000  -0.66814955   0.91949930   0.64595139
104.00000000  -0.00007638   1.13689949   0.64627023
